Country,State,City,Station,Last_Update,Latitude,Longitude,Pollutant_Id,Pollutant_Min,Pollutant_Max,Pollutant_Avg
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",03-04-2025 09:00,17.470431,78.566959,PM10,74,99,83
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",03-04-2025 09:00,23.508764,87.35444,PM2.5,34,194,83
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",03-04-2025 09:00,25.56752,83.966379,PM2.5,53,163,82
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",03-04-2025 09:00,19.0575752,73.0151367,PM2.5,48,160,82
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",03-04-2025 09:00,21.219665,81.630094,PM10,54,118,82
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",03-04-2025 09:00,28.5504249,77.2159377,SO2,73,88,82
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",03-04-2025 09:00,19.215859,72.831718,PM2.5,62,110,82
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",03-04-2025 09:00,26.960669,75.771817,OZONE,1,101,82
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",03-04-2025 09:00,23.567923,87.306843,PM2.5,23,145,82
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",03-04-2025 09:00,16.554731,80.64911,OZONE,32,175,82
India,Maharashtra,Pune,"Hadapsar, Pune - IITM",03-04-2025 09:00,18.501793,73.927532,CO,72,103,82
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",03-04-2025 09:00,29.2124114,78.9611753,PM2.5,57,102,82
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",03-04-2025 09:00,28.6811736,77.3025234,CO,7,116,81
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",03-04-2025 09:00,19.0243902,73.0406721,PM2.5,20,136,81
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",03-04-2025 09:00,20.48891,85.84768,PM10,52,132,81
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",03-04-2025 09:00,26.9164092,75.7994901,PM2.5,55,119,81
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",03-04-2025 09:00,22.08815,82.13737,PM2.5,39,189,81
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",03-04-2025 09:00,25.3505986,82.9083074,PM2.5,49,149,81
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",03-04-2025 09:00,28.710508,77.249485,CO,18,122,81
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",03-04-2025 09:00,23.233584,77.400574,PM2.5,45,209,81
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",03-04-2025 09:00,17.6336264,75.9132495,PM10,49,140,81
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",03-04-2025 09:00,30.736056,76.209694,PM10,51,115,81
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",03-04-2025 09:00,26.902909,75.836858,PM10,38,119,81
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",03-04-2025 09:00,25.494,81.863,PM10,48,131,81
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",03-04-2025 09:00,18.45445,73.854155,OZONE,79,83,81
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",03-04-2025 09:00,22.7605581,88.3617589,PM10,45,104,81
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",03-04-2025 09:00,26.843698,75.766894,PM10,35,180,81
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",03-04-2025 09:00,17.5316895,78.218939,PM10,53,124,81
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",03-04-2025 09:00,13.615387,79.40923,PM2.5,36,191,80
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",03-04-2025 09:00,13.20488,79.097889,PM10,32,129,80
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",03-04-2025 09:00,30.649961,76.331442,CO,56,94,80
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",03-04-2025 09:00,28.47272,77.482,CO,44,114,80
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",03-04-2025 09:00,19.222279,72.957979,PM2.5,46,116,80
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",03-04-2025 09:00,26.509954,80.249612,PM2.5,15,230,80
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",03-04-2025 09:00,22.348441,82.549611,PM2.5,61,119,80
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",03-04-2025 09:00,19.235581,73.159121,PM2.5,57,115,80
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",03-04-2025 09:00,28.3153,76.9143,NO2,62,88,80
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",03-04-2025 09:00,18.57304,73.927715,CO,25,113,80
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",03-04-2025 09:00,20.832874,85.104082,CO,50,134,80
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",03-04-2025 09:00,31.62,74.876512,PM10,39,130,80
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",03-04-2025 09:00,23.508764,87.35444,CO,57,102,80
India,Delhi,Delhi,"Rohini, Delhi - DPCC",03-04-2025 09:00,28.732528,77.11992,CO,12,126,79
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",03-04-2025 09:00,18.91,72.82,PM10,54,113,79
India,Maharashtra,Pune,"Hadapsar, Pune - IITM",03-04-2025 09:00,18.501793,73.927532,PM10,29,131,79
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",03-04-2025 09:00,28.725645,77.749675,NO2,24,159,79
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",03-04-2025 09:00,25.599486,85.113666,PM2.5,48,109,79
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",03-04-2025 09:00,19.309073,73.057223,PM2.5,55,114,79
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",03-04-2025 09:00,19.445821,72.7988231,PM2.5,64,98,79
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",03-04-2025 09:00,28.83526,78.7446,PM10,36,123,79
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",03-04-2025 09:00,29.2124114,78.9611753,PM10,56,98,79
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",03-04-2025 09:00,19.065931,72.862131,NO2,36,119,79
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",03-04-2025 09:00,18.897756,72.81332,PM2.5,53,114,79
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",03-04-2025 09:00,17.544899,78.486949,PM10,74,87,79
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",03-04-2025 09:00,26.987634,94.636574,PM10,50,99,79
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",03-04-2025 09:00,19.0632143,72.8456324,NO2,20,233,79
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",03-04-2025 09:00,19.87562,75.38731,PM10,53,119,79
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",03-04-2025 09:00,22.265816,86.174829,PM10,49,111,79
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",03-04-2025 09:00,19.1878657,72.8304069,PM2.5,65,95,78
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",03-04-2025 09:00,19.060498,72.923356,PM2.5,33,105,78
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",03-04-2025 09:00,21.8004996,83.8396977,PM10,40,142,78
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",03-04-2025 09:00,25.106006,76.469948,OZONE,48,180,78
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",03-04-2025 09:00,26.29581,73.082283,PM2.5,21,281,78
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",03-04-2025 09:00,28.849399,78.742362,PM10,37,129,78
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",03-04-2025 09:00,19.083694,72.920967,PM2.5,51,101,78
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",03-04-2025 09:00,18.614767,73.799516,CO,1,133,78
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",03-04-2025 09:00,17.585705,78.126199,PM10,66,91,78
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",03-04-2025 09:00,16.509717,80.612222,PM10,65,90,78
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",03-04-2025 09:00,13.428828,77.731418,PM2.5,50,107,78
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",03-04-2025 09:00,26.200388,78.147714,CO,2,127,78
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",03-04-2025 09:00,19.863756,75.321188,PM2.5,56,132,78
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",03-04-2025 09:00,21.941841,86.728318,PM10,54,108,78
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",03-04-2025 09:00,28.406963,77.849831,CO,19,90,78
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",03-04-2025 09:00,23.55519,74.44001,OZONE,10,184,78
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",03-04-2025 09:00,28.674045,77.131023,NO2,50,103,77
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",03-04-2025 09:00,13.428828,77.731418,PM10,60,97,77
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",03-04-2025 09:00,17.528544,78.286195,PM2.5,62,84,77
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",03-04-2025 09:00,22.08815,82.13737,PM10,39,131,77
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",03-04-2025 09:00,18.39963,76.57452,PM2.5,48,116,77
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",03-04-2025 09:00,27.1594,78.3953,SO2,9,121,77
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",03-04-2025 09:00,22.977134,72.553024,NO2,14,169,77
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",03-04-2025 09:00,19.090337,73.014232,PM10,54,106,77
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",03-04-2025 09:00,28.6514781,77.1473105,NO2,66,88,77
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",03-04-2025 09:00,23.163174,79.973061,PM10,50,142,76
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",03-04-2025 09:00,19.25292,73.142019,PM2.5,62,95,76
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",03-04-2025 09:00,18.530085,73.849598,CO,68,101,76
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",03-04-2025 09:00,31.62,74.876512,PM2.5,32,233,76
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",03-04-2025 09:00,26.786682,75.827928,CO,43,121,76
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",03-04-2025 09:00,28.359581,79.414455,SO2,73,83,76
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",03-04-2025 09:00,26.90723,80.98579,PM10,40,113,76
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",03-04-2025 09:00,25.366336,87.117468,CO,48,96,76
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",03-04-2025 09:00,25.4547,78.6039,PM2.5,35,171,76
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",03-04-2025 09:00,28.38910936,79.42963708,PM2.5,31,127,76
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",03-04-2025 09:00,26.80365,84.51954,PM2.5,33,220,76
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",03-04-2025 09:00,22.431,75.5213,OZONE,28,124,76
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",03-04-2025 09:00,22.624758,75.675238,CO,20,114,76
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",03-04-2025 09:00,26.470859,74.646594,PM2.5,59,98,76
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",03-04-2025 09:00,24.588397,76.172782,PM10,28,129,76
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",03-04-2025 09:00,21.371751,81.664929,PM2.5,19,220,75
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",03-04-2025 09:00,19.23241,72.86895,NO2,51,115,75
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",03-04-2025 09:00,16.509717,80.612222,PM2.5,62,88,75
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",03-04-2025 09:00,28.802625,78.753728,PM10,46,106,75
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",03-04-2025 09:00,13.029152,77.585901,PM2.5,50,100,75
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",03-04-2025 09:00,12.951913,77.539784,PM10,48,95,75
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",03-04-2025 09:00,18.536457,73.805454,PM10,60,94,75
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",03-04-2025 09:00,17.65439,75.90649,PM10,58,100,75
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB",03-04-2025 09:00,11.0328,77.0349,PM2.5,51,93,75
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",03-04-2025 09:00,26.86812,81.005119,PM10,42,108,75
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",03-04-2025 09:00,28.9535882,77.7622941,PM2.5,10,249,75
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",03-04-2025 09:00,21.194815,81.31477,PM2.5,58,94,75
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",03-04-2025 09:00,28.563262,77.186937,CO,11,135,75
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",03-04-2025 09:00,30.943887,76.801991,PM2.5,23,302,75
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",03-04-2025 09:00,27.554793,76.611536,CO,4,104,75
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",03-04-2025 09:00,22.118125,83.140608,PM2.5,57,87,74
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB",03-04-2025 09:00,28.5898,77.3101,PM10,15,144,74
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM",03-04-2025 09:00,18.664282,73.763966,PM2.5,60,104,74
India,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",03-04-2025 09:00,26.031443,76.359327,OZONE,38,164,74
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",03-04-2025 09:00,22.49929,88.36917,PM10,62,99,74
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",03-04-2025 09:00,26.1403345,85.3650192,CO,56,94,74
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",03-04-2025 09:00,21.14472,79.107595,PM2.5,64,84,74
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",03-04-2025 09:00,23.838586,78.759431,PM10,25,120,73
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",03-04-2025 09:00,28.5447608,77.3231257,NO2,20,114,73
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",03-04-2025 09:00,24.762518,84.982348,PM2.5,6,327,73
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",03-04-2025 09:00,19.065931,72.862131,PM2.5,17,239,73
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",03-04-2025 09:00,18.9767,72.838,PM2.5,63,80,73
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",03-04-2025 09:00,23.618183,87.105718,CO,36,104,73
India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB",03-04-2025 09:00,12.864618,79.659968,PM10,23,120,73
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB",03-04-2025 09:00,17.393559,78.339194,PM10,67,87,73
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",03-04-2025 09:00,22.611968,88.347422,PM10,54,101,73
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",03-04-2025 09:00,23.264759,77.381568,PM2.5,42,190,72
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",03-04-2025 09:00,19.192056,72.9585188,PM10,51,94,72
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",03-04-2025 09:00,26.766433,80.927299,PM2.5,15,134,72
India,Delhi,Delhi,"Mundka, Delhi - DPCC",03-04-2025 09:00,28.684678,77.076574,NO2,35,106,72
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",03-04-2025 09:00,22.7084,75.8815,PM10,38,107,72
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",03-04-2025 09:00,21.001264,75.565602,PM10,44,109,72
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",03-04-2025 09:00,18.536457,73.805454,PM2.5,43,100,72
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",03-04-2025 09:00,28.802625,78.753728,CO,6,80,72
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",03-04-2025 09:00,28.672342,77.31526,CO,30,113,72
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",03-04-2025 09:00,12.733409,77.298051,PM2.5,61,83,72
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",03-04-2025 09:00,23.218135,79.95777,PM2.5,25,313,72
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",03-04-2025 09:00,17.585705,78.126199,PM2.5,64,85,72
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",03-04-2025 09:00,29.4723508,77.7194031,PM2.5,31,145,72
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",03-04-2025 09:00,22.611968,88.347422,PM2.5,46,120,72
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",03-04-2025 09:00,22.49929,88.36917,PM2.5,61,93,72
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",03-04-2025 09:00,23.8640158,78.80289321,CO,70,96,72
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",03-04-2025 09:00,18.63673,73.82487,PM10,44,95,72
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",03-04-2025 09:00,19.445821,72.7988231,CO,34,102,72
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",03-04-2025 09:00,25.5586,91.8985,PM10,30,290,72
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",03-04-2025 09:00,28.296139,74.961696,OZONE,44,128,72
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",03-04-2025 09:00,28.6603346,77.3572563,NO2,12,153,72
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",03-04-2025 09:00,28.3153,76.9143,CO,20,81,72
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",03-04-2025 09:00,17.321993,76.822628,PM10,25,107,72
India,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",03-04-2025 09:00,26.031443,76.359327,PM2.5,32,198,72
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",03-04-2025 09:00,28.6603346,77.3572563,CO,32,120,72
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",03-04-2025 09:00,30.075911,78.2859547,PM2.5,50,96,72
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",03-04-2025 09:00,21.185571,81.343175,PM10,61,82,71
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",03-04-2025 09:00,22.7289,75.8076,PM10,46,91,71
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",03-04-2025 09:00,23.8640158,78.80289321,PM10,32,128,71
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",03-04-2025 09:00,19.0364585,72.8954371,PM2.5,52,81,71
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",03-04-2025 09:00,28.685382,77.453839,NO2,20,141,71
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",03-04-2025 09:00,30.719859,76.738637,PM2.5,28,157,71
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",03-04-2025 09:00,23.838586,78.759431,CO,48,75,71
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",03-04-2025 09:00,23.837789,73.714926,PM2.5,32,116,71
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",03-04-2025 09:00,26.253384,72.976571,PM2.5,13,301,71
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",03-04-2025 09:00,17.528544,78.286195,PM10,61,73,71
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",03-04-2025 09:00,28.5447608,77.3231257,PM2.5,18,190,71
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",03-04-2025 09:00,26.987634,94.636574,PM2.5,53,88,71
India,Bihar,Munger,"Town Hall, Munger - BSPCB",03-04-2025 09:00,25.376776,86.471523,PM2.5,37,120,71
India,Gujarat,Surat,"Science Center, Surat - SMC",03-04-2025 09:00,21.170046,72.795405,PM10,21,200,71
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",03-04-2025 09:00,19.296481,72.840923,PM2.5,64,78,71
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",03-04-2025 09:00,18.9936162,72.8128113,PM2.5,66,77,71
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",03-04-2025 09:00,17.37206,78.50864,PM10,51,100,71
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",03-04-2025 09:00,8.8787,76.6073,PM10,66,74,70
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",03-04-2025 09:00,12.733409,77.298051,PM10,52,121,70
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",03-04-2025 09:00,15.888653,74.541751,NO2,42,95,70
India,TamilNadu,Dindigul,"Mendonsa Colony, Dindigul - TNPCB",03-04-2025 09:00,10.358535,77.984321,PM10,18,105,70
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB",03-04-2025 09:00,10.942451,76.978996,PM10,51,92,70
India,Delhi,Delhi,"ITO, Delhi - CPCB",03-04-2025 09:00,28.628624,77.24106,CO,14,136,70
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",03-04-2025 09:00,13.0246342,77.5080115,PM10,56,87,70
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",03-04-2025 09:00,21.14472,79.107595,CO,50,117,70
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",03-04-2025 09:00,28.108988,75.386577,PM2.5,12,243,70
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",03-04-2025 09:00,25.494,81.863,PM2.5,36,112,70
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",03-04-2025 09:00,22.348441,82.549611,NO2,61,81,70
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",03-04-2025 09:00,21.001264,75.565602,PM2.5,42,98,70
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",03-04-2025 09:00,25.251013,86.989001,PM2.5,45,170,70
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB",03-04-2025 09:00,10.942451,76.978996,PM2.5,1,131,70
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",03-04-2025 09:00,23.50016,80.23284,PM2.5,33,108,69
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",03-04-2025 09:00,17.65439,75.90649,PM2.5,37,123,69
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",03-04-2025 09:00,12.917348,77.622813,PM2.5,48,133,69
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",03-04-2025 09:00,31.321907,75.578914,PM2.5,9,112,69
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",03-04-2025 09:00,22.220833,84.809444,CO,58,100,69
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",03-04-2025 09:00,19.000083,72.813993,PM2.5,2,109,69
India,TamilNadu,Vellore,"Vasanthapuram, Vellore - TNPCB",03-04-2025 09:00,12.909494,79.131861,PM10,31,131,69
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB",03-04-2025 09:00,22.629801,88.352017,PM10,52,85,69
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",03-04-2025 09:00,14.675886,77.593027,PM2.5,56,80,68
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",03-04-2025 09:00,18.616318,73.765797,PM2.5,60,89,68
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",03-04-2025 09:00,17.5184,78.278777,PM10,46,100,68
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",03-04-2025 09:00,26.6879226,88.4152495,CO,34,100,68
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",03-04-2025 09:00,26.63086,84.90051,PM10,36,203,68
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",03-04-2025 09:00,23.107969,72.574648,NO2,25,118,68
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB",03-04-2025 09:00,11.0973603,77.3228673,CO,60,73,68
India,Delhi,Delhi,"DTU, Delhi - CPCB",03-04-2025 09:00,28.7500499,77.1112615,SO2,65,72,68
